title;description;artist;culture;teaserText;url;image;regularImage;largeImage;date;medium;accessionNumber;galleryInformation
"Wilde on Us. Something To ""Live Up"" To in America (published in ""Harper&#39;s Bazar,"" June 10, 1882)";Thomas Nast (American (born Germany), Landau 1840–1902 Guayaquil);Thomas Nast;;<p>Thomas Nast (American (born Germany), Landau 1840–1902 Guayaquil) </p><p>Date: originally published 1882<br/>Accession Number: 33.35.92</p>;"/art/collection/search/822570?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=488";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP884629.jpg;dp/web-additional/DP884629.jpg;dp/web-large/DP884629.jpg;originally published 1882;Relief print and electrotype;33.35.92;Not on view
Baltimore Album Quilt Top;Various artists ;Various artists;American;<p>Various artists</p><p>Date: 1845–48<br/>Accession Number: 2016.172</p>;"/art/collection/search/707454?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=489";https://images.metmuseum.org/CRDImages/ad/mobile-large/DP-22366-001.jpg;ad/web-additional/DP-22366-001.jpg;ad/web-large/DP-22366-001.jpg;1845–48;Cotton;2016.172;Not on view
New Year (Nieuwjaar);Theodorus van Hoytema (Dutch, The Hague 1863–1917 The Hague);Theodorus van Hoytema;;<p>Theodorus van Hoytema (Dutch, The Hague 1863–1917 The Hague) </p><p>Date: 1894<br/>Accession Number: 2022.15.2</p>;"/art/collection/search/881767?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=490";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP-23978-002.jpg;dp/web-additional/DP-23978-002.jpg;dp/web-large/DP-23978-002.jpg;1894;Lithograph, second state of two;2022.15.2;Not on view
Christmas Eve  (Kerstnacht);Theodorus van Hoytema (Dutch, The Hague 1863–1917 The Hague);Theodorus van Hoytema;;<p>Theodorus van Hoytema (Dutch, The Hague 1863–1917 The Hague) </p><p>Date: 1894<br/>Accession Number: 2022.15.1</p>;"/art/collection/search/856909?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=491";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP-23978-001.jpg;dp/web-additional/DP-23978-001.jpg;dp/web-large/DP-23978-001.jpg;1894;Lithograph, second state of two;2022.15.1;Not on view
Embroidered sampler; ;;Dutch, Marken Island;<p>Date: 17th century<br/>Accession Number: 57.122.207</p>;"/art/collection/search/228134?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=492";https://images.metmuseum.org/CRDImages/es/mobile-large/SF57_122_207.jpg;es/web-additional/SF57_122_207.jpg;es/web-large/SF57_122_207.jpg;17th century;Silk and wool on linen;57.122.207;Not on view
Kimono with Cockscomb Flowers;Accession Number: 2005.467 ;;Japan;<p>Accession Number: 2005.467</p>;"/art/collection/search/73142?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=493";https://images.metmuseum.org/CRDImages/as/mobile-large/DP277428.jpg;as/web-additional/DP277428.jpg;as/web-large/DP277428.jpg;;Paste-resist dyed (y?zen) and painted satin damask;2005.467;Not on view
Jain Goddess Padmavati; ;;India (Gujarat);<p>Date: ca. 10th century<br/>Accession Number: 2011.501</p>;"/art/collection/search/76744?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=494";https://images.metmuseum.org/CRDImages/as/mobile-large/DP-23914-001.jpg;as/web-additional/DP-23914-001.jpg;as/web-large/DP-23914-001.jpg;ca. 10th century;Copper alloy;2011.501;Not on view
"Samurai and Courtesan Seated; A Servant Beside Them";Sugimura Jihei Masataka (Japanese, active ca. 1680–98);Sugimura Jihei Masataka;Japan;<p>Sugimura Jihei Masataka (Japanese, active ca. 1680–98) </p><p>Date: ca. 1685<br/>Accession Number: JP3070</p>;"/art/collection/search/56551?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=495";https://images.metmuseum.org/CRDImages/as/mobile-large/DP124564.jpg;as/web-additional/DP124564.jpg;as/web-large/DP124564.jpg;ca. 1685;"Monochrome woodblock print; ink on paper";JP3070;Not on view
Doorknocker with a Triton and a Nereid; ;;Italian, Venice;<p>Date: late 16th century<br/>Accession Number: 17.190.2096</p>;"/art/collection/search/194445?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=496";https://images.metmuseum.org/CRDImages/es/mobile-large/DP-788-001.jpg;es/web-additional/DP-788-001.jpg;es/web-large/DP-788-001.jpg;late 16th century;Bronze, iron (hammer and suspension loop);17.190.2096;Not on view
Side chair (chais à la reine) (one of a pair);Georges Jacob (French, Cheny 1739–1814 Paris);Georges Jacob;French, Paris;<p>Georges Jacob (French, Cheny 1739–1814 Paris) </p><p>Date: 1784<br/>Accession Number: 1977.102.14</p>;"/art/collection/search/231981?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=497";https://images.metmuseum.org/CRDImages/es/mobile-large/DP105674.jpg;es/web-additional/DP105674.jpg;es/web-large/DP105674.jpg;1784;"Carved and gilded walnut; pink silk moiré damask (not original)";1977.102.14;On view at The Met Fifth Avenue in <a href='https://maps.metmuseum.org/?feature=LTczLjk2MzkyOTEsNDAuNzc5NDEzNjRAbG1AOTc5NzQ0ODA3ODg0' target='_blank'>Gallery 546</a>
Terracotta fragments of a neck-amphora (jar); ;;Greek, Attic;<p>Date: second quarter of the sixth century BCE<br/>Accession Number: 2011.604.3.754a–d</p>;"/art/collection/search/750071?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=498";https://images.metmuseum.org/CRDImages/gr/mobile-large/DVB12232_1_ff.jpg;gr/web-additional/DVB12232_1_ff.jpg;gr/web-large/DVB12232_1_ff.jpg;second quarter of the sixth century BCE;Terracotta;2011.604.3.754a–d;Not on view
"Lew Christensen, John Taras, Todd Bolender and Fred Danieli in ""Renard""";George Platt Lynes (American, East Orange, New Jersey 1907–1955 New York);George Platt Lynes;;<p>George Platt Lynes (American, East Orange, New Jersey 1907–1955 New York) </p><p>Date: 1947, printed ca. 1953<br/>Accession Number: 1986.1110.18</p>;"/art/collection/search/264847?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=499";https://images.metmuseum.org/CRDImages/ph/mobile-large/DP119359.jpg;ph/web-additional/DP119359.jpg;ph/web-large/DP119359.jpg;1947, printed ca. 1953;Gelatin silver print;1986.1110.18;Not on view
Set of six liqueur cups;Jean-Nicolas Boulanger (master 1783, active 1806);Jean-Nicolas Boulanger;French, Paris;<p>Jean-Nicolas Boulanger (master 1783, active 1806) </p><p>Date: 1789–90<br/>Accession Number: 48.187.287–.292</p>;"/art/collection/search/200284?&ao=on&ft=Rooster&offset=400&rpp=100&amp;pos=500";https://images.metmuseum.org/CRDImages/es/mobile-large/162637.jpg;es/web-additional/162637.jpg;es/web-large/162637.jpg;1789–90;Silver;48.187.287–.292;Not on view
[The Opera Ball];Pierre-Louis Pierson (French, 1822–1913);Pierre-Louis Pierson;;<p>Pierre-Louis Pierson (French, 1822–1913) </p><p>Date: 1861–67, printed 1895–1910<br/>Accession Number: 2005.100.197</p>;"/art/collection/search/285652?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=501";https://images.metmuseum.org/CRDImages/ph/mobile-large/DP158932.jpg;ph/web-additional/DP158932.jpg;ph/web-large/DP158932.jpg;1861–67, printed 1895–1910;Gelatin silver print from glass negative;2005.100.197;Not on view
Épinette des Vosges;"Amant Constant (Amé) Lambert (French, La Girmont 1843–1908 Val-d&#39;Ajol)";Amant Constant (Amé) Lambert;French;"<p>Amant Constant (Amé) Lambert (French, La Girmont 1843–1908 Val-d&#39;Ajol) </p><p>Date: late 19th century<br/>Accession Number: 89.4.991</p>";"/art/collection/search/501601?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=502";https://images.metmuseum.org/CRDImages/mi/mobile-large/DT1537a.jpg;mi/web-additional/DT1537a.jpg;mi/web-large/DT1537a.jpg;late 19th century;Wood, metal;89.4.991;Not on view
?tsu-e of Sh?men Kong?yasha (Vajrayaksha); ;;Japan;<p>Date: 17th century<br/>Accession Number: 1975.268.142</p>;"/art/collection/search/36111?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=503";https://images.metmuseum.org/CRDImages/as/mobile-large/DP298232.jpg;as/web-additional/DP298232.jpg;as/web-large/DP298232.jpg;17th century;"Hanging scroll; ink, color, and hand-colored woodblock print on paper";1975.268.142;Not on view
Inkwell (one of a pair) surmounted by finial figure representing History; ;;Possibly Northern Italian;<p>Date: 17th century or later<br/>Accession Number: 64.101.1458</p>;"/art/collection/search/203945?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=504";https://images.metmuseum.org/CRDImages/es/mobile-large/DP-221-001.jpg;es/web-additional/DP-221-001.jpg;es/web-large/DP-221-001.jpg;17th century or later;Bronze;64.101.1458;Not on view
Inkwell (one of a pair) surmounted by finial figure representing vigilance; ;;Possibly Northern Italian;<p>Date: 17th century or later<br/>Accession Number: 64.101.1459</p>;"/art/collection/search/203946?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=505";https://images.metmuseum.org/CRDImages/es/mobile-large/DP-220-001.jpg;es/web-additional/DP-220-001.jpg;es/web-large/DP-220-001.jpg;17th century or later;Bronze;64.101.1459;Not on view
Canoe Prow Board (Kora Ulu); ;;Tanimbar Islands;<p>Date: late 19th–early 20th century<br/>Accession Number: 2004.485</p>;"/art/collection/search/319488?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=506";https://images.metmuseum.org/CRDImages/ao/mobile-large/DP140092.jpg;ao/web-additional/DP140092.jpg;ao/web-large/DP140092.jpg;late 19th–early 20th century;Wood;2004.485;Not on view
Design for a Valance with Bundles and Garlands of Flowers and Leaves Decorated with Gardening Tools upon which Small Birds Rest;Anonymous, French, 19th century ;Anonymous, French, 19th century;;<p>Anonymous, French, 19th century</p><p>Date: 1870–1900 (?)<br/>Accession Number: 49.50.187</p>;"/art/collection/search/711339?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=507";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP889273.jpg;dp/web-additional/DP889273.jpg;dp/web-large/DP889273.jpg;1870–1900 (?);Watercolor;49.50.187;Not on view
Vitellius tazza; ;;Flemish, Antwerp (?);<p>Date: ca. 1587–99, foot added after mid-19th century<br/>Accession Number: 45.60.58a–h</p>;"/art/collection/search/199659?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=508";https://images.metmuseum.org/CRDImages/es/mobile-large/DP324301.jpg;es/web-additional/DP324301.jpg;es/web-large/DP324301.jpg;ca. 1587–99, foot added after mid-19th century;Gilded silver;45.60.58a–h;Not on view
Two Cranes;It? Jakuch? (Japanese, 1716–1800);It? Jakuch?;Japan;<p>It? Jakuch? (Japanese, 1716–1800) </p><p>Date: 1795<br/>Accession Number: 2015.300.214</p>;"/art/collection/search/53409?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=509";https://images.metmuseum.org/CRDImages/as/mobile-large/DP-12232-275.jpg;as/web-additional/DP-12232-275.jpg;as/web-large/DP-12232-275.jpg;1795;"Hanging scroll; ink on silk";2015.300.214;Not on view
Dagger (Katar); ;;"Indian, Thanjavur; blade, European";<p>Date: 17th century<br/>Accession Number: 36.25.1009</p>;"/art/collection/search/24307?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=510";https://images.metmuseum.org/CRDImages/aa/mobile-large/DT209947.jpg;aa/web-additional/DT209947.jpg;aa/web-large/DT209947.jpg;17th century;Steel;36.25.1009;Not on view
Black Red Game Bantams, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.32</p>;"/art/collection/search/430297?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=511";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863152.jpg;dp/web-additional/DP863152.jpg;dp/web-large/DP863152.jpg;1910;Commercial color lithograph;Burdick 314, E31.32;Not on view
Sultan Fowl, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.36</p>;"/art/collection/search/430301?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=512";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863156.jpg;dp/web-additional/DP863156.jpg;dp/web-large/DP863156.jpg;1910;Commercial color lithograph;Burdick 314, E31.36;Not on view
Silver-Spangled Polish, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.46</p>;"/art/collection/search/430313?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=513";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863166.jpg;dp/web-additional/DP863166.jpg;dp/web-large/DP863166.jpg;1910;Commercial color lithograph;Burdick 314, E31.46;Not on view
White-Crested Black Polish, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.44</p>;"/art/collection/search/430311?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=514";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863164.jpg;dp/web-additional/DP863164.jpg;dp/web-large/DP863164.jpg;1910;Commercial color lithograph;Burdick 314, E31.44;Not on view
Dominique, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.29</p>;"/art/collection/search/430288?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=515";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863149.jpg;dp/web-additional/DP863149.jpg;dp/web-large/DP863149.jpg;1910;Commercial color lithograph;Burdick 314, E31.29;Not on view
Duckwing Game Fowl, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.43</p>;"/art/collection/search/430310?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=516";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863163.jpg;dp/web-additional/DP863163.jpg;dp/web-large/DP863163.jpg;1910;Commercial color lithograph;Burdick 314, E31.43;Not on view
Gold-Laced Bantams, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.31</p>;"/art/collection/search/430296?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=517";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863151.jpg;dp/web-additional/DP863151.jpg;dp/web-large/DP863151.jpg;1910;Commercial color lithograph;Burdick 314, E31.31;Not on view
Black Minorca Fowl, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.30</p>;"/art/collection/search/430289?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=518";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863150.jpg;dp/web-additional/DP863150.jpg;dp/web-large/DP863150.jpg;1910;Commercial color lithograph;Burdick 314, E31.30;Not on view
Henny Game, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.33</p>;"/art/collection/search/430298?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=519";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863153.jpg;dp/web-additional/DP863153.jpg;dp/web-large/DP863153.jpg;1910;Commercial color lithograph;Burdick 314, E31.33;Not on view
White Dorking Hen, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.50</p>;"/art/collection/search/430317?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=520";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863170.jpg;dp/web-additional/DP863170.jpg;dp/web-large/DP863170.jpg;1910;Commercial color lithograph;Burdick 314, E31.50;Not on view
Japanese Bantam, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.49</p>;"/art/collection/search/430316?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=521";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863169.jpg;dp/web-additional/DP863169.jpg;dp/web-large/DP863169.jpg;1910;Commercial color lithograph;Burdick 314, E31.49;Not on view
White Plymouth Rock, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.28</p>;"/art/collection/search/430287?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=522";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863148.jpg;dp/web-additional/DP863148.jpg;dp/web-large/DP863148.jpg;1910;Commercial color lithograph;Burdick 314, E31.28;Not on view
Crève-Cœur Hen, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.34</p>;"/art/collection/search/430299?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=523";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863154.jpg;dp/web-additional/DP863154.jpg;dp/web-large/DP863154.jpg;1910;Commercial color lithograph;Burdick 314, E31.34;Not on view
Guinea Fowl, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.48</p>;"/art/collection/search/430315?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=524";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863168.jpg;dp/web-additional/DP863168.jpg;dp/web-large/DP863168.jpg;1910;Commercial color lithograph;Burdick 314, E31.48;Not on view
Black-Breasted Red Game Hen, from the Zoo Fowls series (E31) issued by The Philadelphia Confections Co. to promote Zoo Caramels;Issued by The Philadelphia Confections Co. ;The Philadelphia Confections Co.;;<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314, E31.39</p>;"/art/collection/search/430304?&ao=on&ft=Rooster&offset=500&rpp=100&amp;pos=525";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863159.jpg;dp/web-additional/DP863159.jpg;dp/web-large/DP863159.jpg;1910;Commercial color lithograph;Burdick 314, E31.39;Not on view
